Using cache found in /misc/vlgscratch4/LakeGroup/emin/robust_vision/pretrained_models/rwightman_gen-efficientnet-pytorch_master
Loaded model: tf_efficientnet_b5
Running white-box attacks with epsilon: 0.06 Number of PGD steps: 10
Iter, Clean, Clean_pred, Adv, Adv_pred:  0 0 394.0 215 215.0
Test: [    0/25000]	Time  3.349 ( 3.349)	Acc@1   0.00 (  0.00)
Iter, Clean, Clean_pred, Adv, Adv_pred:  1 0 0.0 730 730.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  2 0 0.0 541 541.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  3 0 0.0 283 283.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  4 0 0.0 484 484.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  5 0 133.0 957 957.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  6 0 0.0 47 47.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  7 0 0.0 342 342.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  8 0 0.0 520 520.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  9 0 0.0 409 409.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  10 0 0.0 316 316.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  11 0 0.0 175 175.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  12 0 0.0 15 15.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  13 0 0.0 966 966.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  14 0 0.0 933 933.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  15 0 0.0 186 186.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  16 0 0.0 716 716.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  17 0 0.0 82 82.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  18 0 0.0 789 789.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  19 0 0.0 50 50.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  20 0 0.0 577 577.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  21 0 0.0 344 344.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  22 0 0.0 767 767.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  23 0 0.0 977 977.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  24 0 0.0 971 971.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  25 1 1.0 293 293.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  26 1 1.0 781 781.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  27 1 1.0 581 581.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  28 1 1.0 102 102.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  29 1 1.0 125 125.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  30 1 1.0 131 131.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  31 1 1.0 408 408.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  32 1 1.0 952 952.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  33 1 1.0 351 351.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  34 1 1.0 892 892.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  35 1 1.0 271 271.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  36 1 1.0 451 451.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  37 1 1.0 648 648.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  38 1 1.0 854 854.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  39 1 1.0 323 323.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  40 1 1.0 74 74.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  41 1 1.0 584 584.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  42 1 1.0 613 613.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  43 1 1.0 884 884.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  44 1 1.0 356 356.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  45 1 1.0 442 442.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  46 1 1.0 146 146.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  47 1 1.0 371 371.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  48 1 1.0 159 159.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  49 1 1.0 217 217.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  50 2 2.0 568 568.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  51 2 2.0 729 729.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  52 2 2.0 70 70.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  53 2 2.0 314 314.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  54 2 2.0 244 244.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  55 2 2.0 976 976.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  56 2 2.0 326 326.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  57 2 2.0 785 785.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  58 2 2.0 379 379.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  59 2 2.0 143 143.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  60 2 2.0 560 560.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  61 2 2.0 31 31.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  62 2 2.0 478 478.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  63 2 2.0 705 705.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  64 2 2.0 564 564.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  65 2 3.0 134 134.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  66 2 2.0 202 202.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  67 2 2.0 88 88.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  68 2 2.0 831 831.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  69 2 2.0 278 278.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  70 2 2.0 744 744.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  71 2 2.0 118 118.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  72 2 2.0 528 528.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  73 2 3.0 552 552.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  74 2 2.0 218 218.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  75 3 2.0 669 669.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  76 3 3.0 433 433.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  77 3 3.0 95 95.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  78 3 3.0 186 186.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  79 3 3.0 567 567.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  80 3 3.0 551 551.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  81 3 3.0 860 860.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  82 3 147.0 291 291.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  83 3 5.0 14 14.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  84 3 3.0 550 550.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  85 3 3.0 132 132.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  86 3 3.0 75 75.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  87 3 3.0 803 803.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  88 3 3.0 459 459.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  89 3 3.0 672 672.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  90 3 3.0 315 315.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  91 3 3.0 559 559.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  92 3 3.0 371 371.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  93 3 3.0 580 580.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  94 3 3.0 75 75.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  95 3 3.0 281 281.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  96 3 3.0 659 659.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  97 3 3.0 894 894.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  98 3 3.0 372 372.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  99 3 3.0 430 430.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  100 4 4.0 403 403.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  101 4 4.0 615 615.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  102 4 4.0 587 587.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  103 4 4.0 217 217.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  104 4 391.0 791 791.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  105 4 4.0 488 488.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  106 4 4.0 447 447.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  107 4 4.0 536 536.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  108 4 4.0 60 60.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  109 4 4.0 218 218.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  110 4 4.0 262 262.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  111 4 4.0 694 694.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  112 4 4.0 295 295.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  113 4 4.0 604 604.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  114 4 4.0 358 358.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  115 4 4.0 491 491.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  116 4 4.0 388 388.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  117 4 4.0 421 421.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  118 4 4.0 7 7.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  119 4 4.0 719 719.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  120 4 394.0 162 162.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  121 4 4.0 108 108.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  122 4 4.0 947 947.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  123 4 4.0 169 169.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  124 4 4.0 422 422.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  125 5 5.0 590 590.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  126 5 6.0 444 444.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  127 5 5.0 649 649.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  128 5 5.0 259 259.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  129 5 5.0 524 524.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  130 5 6.0 168 168.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  131 5 2.0 800 800.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  132 5 5.0 444 444.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  133 5 5.0 630 630.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  134 5 6.0 13 13.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  135 5 5.0 426 426.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  136 5 5.0 196 196.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  137 5 5.0 757 757.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  138 5 5.0 10 10.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  139 5 4.0 577 577.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  140 5 5.0 630 630.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  141 5 5.0 134 134.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  142 5 5.0 97 97.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  143 5 5.0 94 94.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  144 5 5.0 939 939.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  145 5 5.0 458 458.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  146 5 5.0 110 110.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  147 5 389.0 292 292.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  148 5 5.0 516 516.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  149 5 5.0 389 389.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  150 6 6.0 303 303.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  151 6 6.0 323 323.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  152 6 6.0 941 941.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  153 6 6.0 63 63.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  154 6 6.0 591 591.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  155 6 6.0 976 976.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  156 6 6.0 797 797.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  157 6 6.0 896 896.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  158 6 6.0 326 326.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  159 6 6.0 454 454.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  160 6 6.0 699 699.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  161 6 6.0 426 426.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  162 6 6.0 34 34.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  163 6 6.0 352 352.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  164 6 6.0 69 69.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  165 6 6.0 134 134.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  166 6 6.0 780 780.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  167 6 6.0 11 11.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  168 6 6.0 188 188.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  169 6 6.0 502 502.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  170 6 6.0 778 778.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  171 6 6.0 618 618.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  172 6 6.0 972 972.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  173 6 6.0 366 366.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  174 6 6.0 272 272.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  175 7 7.0 860 860.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  176 7 7.0 583 583.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  177 7 350.0 973 973.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  178 7 84.0 879 879.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  179 7 7.0 431 431.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  180 7 7.0 951 951.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  181 7 7.0 733 733.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  182 7 7.0 475 475.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  183 7 7.0 521 521.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  184 7 7.0 955 955.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  185 7 8.0 622 622.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  186 7 7.0 24 24.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  187 7 7.0 324 324.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  188 7 8.0 486 486.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  189 7 7.0 576 576.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  190 7 7.0 298 298.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  191 7 7.0 269 269.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  192 7 8.0 37 37.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  193 7 7.0 691 691.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  194 7 7.0 796 796.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  195 7 7.0 647 647.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  196 7 7.0 314 314.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  197 7 7.0 666 666.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  198 7 90.0 263 263.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  199 7 8.0 637 637.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  200 8 8.0 462 462.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  201 8 8.0 941 941.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  202 8 7.0 256 256.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  203 8 8.0 362 362.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  204 8 8.0 219 219.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  205 8 8.0 211 211.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  206 8 8.0 358 358.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  207 8 8.0 260 260.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  208 8 8.0 478 478.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  209 8 8.0 675 675.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  210 8 8.0 496 496.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  211 8 8.0 791 791.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  212 8 8.0 924 924.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  213 8 8.0 14 14.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  214 8 8.0 864 864.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  215 8 8.0 345 345.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  216 8 8.0 682 682.0
Iter, Clean, Clean_pred, Adv, Adv_pred:  217 8 8.0 390 390.0
